MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
5,2,70000,0,0,5,0,1,10,2,53,0
5,2,70000,0,0,5,0,1,1,2,52,1
5,1,90000,1,0,5,1,1,10,2,58,0
5,2,70000,0,0,5,0,2,10,2,53,1
3,2,60000,1,0,3,1,1,10,2,54,1
3,1,60000,1,0,3,1,1,10,2,54,1
5,1,70000,5,4,5,1,2,10,2,54,0
3,2,70000,5,4,3,1,2,10,2,54,0
3,1,70000,5,4,3,1,3,20,2,56,0
3,2,70000,1,0,3,1,1,10,2,59,0
3,2,70000,1,0,3,1,1,10,2,59,0
3,1,70000,1,0,3,1,1,10,2,59,1
3,1,60000,3,2,3,1,2,10,2,56,1
3,2,60000,3,2,3,1,2,1,2,56,1
3,2,70000,5,4,3,1,3,20,2,56,0
3,2,70000,5,4,3,0,3,10,2,56,0
3,2,70000,1,0,3,1,1,10,2,60,1
3,1,80000,1,0,3,0,1,1,2,61,0
5,2,40000,2,0,5,0,1,10,2,63,1
1,1,30000,0,0,1,1,2,10,1,40,0
1,2,30000,0,0,1,1,2,10,1,41,0
1,1,30000,0,0,1,0,2,1,1,40,0
1,1,40000,0,0,1,1,1,10,1,41,0
1,2,40000,0,0,1,0,2,1,1,41,0
1,2,40000,0,0,1,1,2,10,1,40,0
1,1,30000,0,0,1,0,2,1,1,36,1
1,1,30000,0,0,1,1,2,10,1,36,0
1,1,30000,0,0,1,1,2,10,1,36,0
1,2,30000,0,0,1,0,2,1,1,36,0
1,2,40000,0,0,1,1,2,10,1,36,0
1,2,10000,5,0,1,0,2,1,2,70,0
2,1,30000,0,0,2,0,2,10,1,39,0
1,1,40000,0,0,1,1,2,10,1,39,0
3,2,30000,2,0,3,0,2,1,2,78,0
2,1,30000,0,0,2,0,2,10,1,40,1
2,1,30000,0,0,2,0,2,10,1,40,0
1,2,40000,0,0,1,1,2,10,1,40,0
3,2,30000,2,0,3,0,2,10,2,77,0
5,1,40000,2,0,5,1,2,10,2,76,1
5,1,40000,2,0,5,1,2,10,2,76,1
5,1,40000,2,0,5,0,2,1,2,76,1
5,1,40000,2,0,5,0,2,1,2,75,1
5,1,40000,2,0,5,0,2,1,2,74,1
5,1,40000,2,0,5,1,2,10,2,73,1
3,1,40000,0,0,3,0,1,2,1,41,0
3,1,40000,0,0,3,1,1,10,1,40,0
3,2,40000,0,0,3,1,1,10,1,40,0
1,1,40000,0,0,1,1,2,10,1,41,0
3,1,40000,0,0,3,0,1,2,1,42,0
3,2,50000,0,0,3,0,1,2,1,42,0
3,1,50000,0,0,3,0,1,2,1,42,0
3,1,70000,0,0,3,1,2,10,1,44,1
5,1,80000,0,0,5,1,1,2,1,48,1
5,2,80000,0,0,5,0,1,1,1,48,1
5,2,120000,0,0,5,1,3,2,1,49,0
2,2,130000,5,5,2,1,4,1,2,46,1
3,1,130000,2,4,3,1,2,1,3,58,1
3,1,130000,2,4,3,1,2,1,3,58,1
3,1,150000,1,3,3,0,3,1,3,58,1
3,2,160000,2,3,3,0,4,1,3,58,0
2,2,20000,0,0,2,0,2,1,3,36,1
2,1,20000,0,0,2,0,2,1,3,36,1
2,2,20000,0,0,2,1,2,2,3,36,1
3,2,30000,0,0,3,0,1,5,3,37,0
1,1,30000,0,0,1,0,1,2,3,38,0
5,2,40000,1,1,5,1,0,2,3,42,1
5,1,40000,1,1,5,0,0,1,3,42,0
2,2,10000,0,0,2,1,2,2,3,44,0
2,1,10000,0,0,2,1,2,2,3,44,0
2,1,20000,0,0,2,0,2,1,3,44,0
5,2,40000,1,1,5,1,1,2,3,43,1
5,1,40000,1,1,5,1,1,2,3,43,1
1,2,30000,0,0,1,0,1,5,3,44,1
1,2,30000,0,0,1,0,1,5,3,44,1
1,1,30000,0,0,1,0,1,2,3,44,1
1,1,30000,0,0,1,0,1,2,3,44,1
1,1,30000,0,0,1,0,1,5,3,44,1
3,2,40000,2,2,3,1,0,1,3,44,0
3,1,40000,2,2,3,1,0,2,3,45,1
3,2,40000,2,2,3,1,0,2,3,44,1
1,2,30000,0,0,1,0,1,5,3,45,1
1,2,30000,0,0,1,1,1,5,3,45,1
3,1,40000,2,2,3,1,1,2,3,45,1
4,1,40000,0,0,4,1,0,2,3,47,0
4,2,40000,0,0,4,1,0,2,3,47,0
3,1,40000,3,3,3,1,0,2,1,41,1
3,2,40000,3,3,3,1,1,2,1,41,1
3,2,40000,3,3,3,1,1,1,1,41,0
3,2,40000,3,3,3,1,1,1,1,43,0
3,2,40000,3,3,3,1,1,2,1,42,1
3,2,40000,3,3,3,1,1,1,1,42,0
4,2,50000,0,0,4,0,0,1,1,42,0
4,1,50000,0,0,4,1,0,2,1,42,1
3,2,40000,4,4,3,1,1,1,1,41,0
4,1,80000,0,0,4,0,0,1,1,50,0
4,1,80000,0,0,4,0,0,1,1,50,0
4,1,80000,0,0,4,1,0,2,1,50,1
4,2,80000,0,0,4,0,0,1,1,50,0
4,2,80000,0,0,4,1,0,2,1,50,1
2,1,20000,3,0,2,0,2,1,1,63,0
1,1,30000,1,0,1,1,1,5,1,62,1
1,1,30000,1,0,1,0,1,10,1,62,0
1,1,30000,1,0,1,0,1,10,1,62,0
3,2,40000,1,0,3,1,1,2,1,62,1
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,61,0
2,1,20000,3,0,2,0,2,2,1,61,0
2,1,20000,3,0,2,0,2,1,1,62,0
2,2,20000,3,0,2,1,2,2,1,62,0
1,1,30000,1,0,1,0,1,20,1,62,0
1,1,30000,1,0,1,1,2,2,1,61,0
2,2,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,0,2,1,1,60,0
2,2,20000,3,0,2,1,2,2,1,60,0
2,1,20000,3,0,2,1,2,2,1,60,0
2,2,20000,3,0,2,0,2,2,1,60,0
1,1,30000,2,0,1,0,2,1,1,60,0
1,1,30000,2,0,1,0,2,1,1,60,0
2,1,20000,2,1,2,1,2,1,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,60,0
2,2,20000,2,1,2,1,2,1,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
2,2,20000,2,1,2,1,2,2,1,59,0
1,2,30000,2,0,1,0,2,1,1,59,0
3,1,40000,1,0,3,0,1,1,1,58,0
3,2,40000,1,0,3,1,1,2,1,59,1
3,2,40000,2,0,3,1,1,2,1,58,1
3,1,40000,2,0,3,0,1,1,1,58,0
3,2,40000,2,0,3,1,1,2,1,57,1
3,1,40000,2,0,3,0,1,2,1,57,1
3,1,40000,2,0,3,1,1,2,1,57,1
4,1,50000,0,0,4,0,0,1,1,45,0
4,1,50000,0,0,4,1,0,2,1,44,1
4,1,50000,0,0,4,0,0,1,1,45,0
4,2,50000,0,0,4,1,0,2,1,44,1
4,1,50000,0,0,4,1,0,2,1,44,1
4,1,50000,0,0,4,0,0,1,1,44,0
4,2,40000,1,0,4,1,0,1,1,43,0
4,1,40000,1,0,4,1,0,1,1,44,0
4,1,60000,1,0,4,1,0,2,1,43,1
4,1,70000,1,0,4,1,0,2,1,45,0
4,2,70000,1,1,4,1,0,1,1,45,1
4,1,70000,1,1,4,1,0,2,1,45,1
4,1,50000,1,1,4,0,0,1,1,44,1
5,2,50000,1,1,5,1,0,5,1,45,1
5,2,50000,1,1,5,1,0,5,1,44,1
5,1,50000,1,1,5,1,0,5,1,44,1
5,2,50000,1,1,5,1,0,5,1,45,1
4,1,60000,1,0,4,0,0,1,1,44,1
4,2,60000,1,0,4,1,0,5,1,44,1
4,1,70000,1,0,4,0,0,1,1,45,1
5,1,40000,1,1,5,1,1,1,1,46,1
5,1,40000,1,1,5,1,1,5,1,46,1
4,2,60000,1,0,4,1,0,5,1,46,1
5,2,60000,2,2,5,0,0,1,1,47,1
5,1,60000,2,2,5,0,0,1,1,47,1
5,1,60000,2,2,5,1,0,5,1,47,1
5,2,60000,2,2,5,0,0,1,1,47,1
5,1,60000,2,2,5,0,0,1,1,47,1
4,2,60000,1,0,4,0,0,1,1,47,1
4,2,60000,1,0,4,1,0,5,1,45,1
4,2,60000,1,0,4,1,0,5,1,45,1
4,1,70000,3,0,4,1,0,5,1,45,1
1,1,30000,2,0,1,1,2,5,1,98,0
4,2,60000,1,0,4,0,0,1,1,47,1
4,2,60000,1,0,4,1,0,5,1,47,1
4,2,60000,1,0,4,1,0,5,1,47,1
1,1,40000,4,4,1,1,3,20,1,48,0
5,1,70000,2,2,5,0,0,1,1,48,1
5,2,70000,2,2,5,1,1,5,1,48,1
5,1,70000,2,2,5,1,1,5,1,48,1
5,1,40000,0,0,5,0,1,5,1,49,1
4,1,60000,2,0,4,1,0,5,1,46,0
4,2,70000,3,0,4,0,0,1,1,46,1
4,1,70000,3,0,4,1,0,5,1,46,1
4,1,70000,4,0,4,1,0,5,1,46,1
4,1,70000,4,0,4,1,0,5,1,46,1
4,1,80000,2,0,4,0,0,1,1,46,1
5,2,50000,2,2,5,1,1,5,1,49,1
5,1,50000,2,2,5,0,1,1,1,49,1
5,2,50000,2,2,5,1,1,5,1,49,1
5,1,80000,3,3,5,0,0,1,1,50,0
5,2,80000,3,3,5,1,0,5,1,50,0
5,1,80000,3,3,5,1,0,5,1,50,0
5,2,80000,3,3,5,1,1,5,1,50,0
4,1,60000,0,0,4,1,0,5,1,50,0
4,2,60000,0,0,4,1,0,5,1,50,0
4,2,70000,4,0,4,1,0,5,1,50,1
4,2,70000,4,0,4,1,0,5,1,50,1
4,2,70000,5,5,4,1,2,1,1,47,0
4,2,70000,5,5,4,1,2,1,1,47,0
4,1,80000,3,0,4,0,0,1,1,47,1
5,2,40000,0,0,5,0,1,1,1,51,1
5,2,50000,3,3,5,1,2,5,1,51,1
5,1,50000,3,3,5,0,2,1,1,51,0
5,1,50000,3,3,5,1,3,20,1,51,0
5,1,50000,3,3,5,1,3,20,1,51,0
5,1,50000,4,4,5,1,1,5,1,52,0
4,1,60000,0,0,4,0,0,1,1,51,0
4,2,60000,0,0,4,1,1,5,1,51,0
4,2,60000,0,0,4,0,1,1,1,52,1
4,2,40000,0,0,4,0,0,1,3,48,1
4,2,40000,0,0,4,0,0,1,3,48,1
4,1,40000,0,0,4,0,0,1,3,48,1
1,1,20000,2,0,1,0,1,2,3,91,0
1,1,10000,3,3,1,1,1,1,3,50,1
2,1,10000,3,3,2,1,1,1,3,49,1
1,1,20000,2,0,1,0,1,5,3,90,0
5,1,30000,1,1,5,1,0,5,3,49,1
5,1,30000,1,1,5,0,1,1,3,49,1
2,2,10000,4,4,2,1,2,1,3,51,0
1,2,20000,1,1,1,1,1,5,3,50,1
5,1,40000,0,0,5,1,0,1,3,49,1
1,2,10000,4,0,1,0,2,1,3,89,0
5,1,30000,1,1,5,1,2,1,3,51,0
5,1,30000,1,1,5,1,2,1,3,50,0
5,1,30000,1,1,5,1,2,1,3,51,0
2,1,10000,4,3,2,1,2,1,3,51,0
1,2,20000,2,2,1,1,0,1,3,51,0
1,2,20000,2,2,1,1,2,1,3,51,0
5,2,30000,1,1,5,1,2,1,3,52,0
2,2,10000,3,2,2,1,1,1,3,52,1
3,2,70000,0,0,3,1,2,10,1,44,1
2,1,130000,0,5,2,0,4,20,2,46,0
2,1,130000,0,5,2,1,4,1,2,45,1
3,1,70000,4,3,3,1,1,20,1,64,0
3,2,70000,4,3,3,1,1,20,1,63,0
5,1,130000,2,3,5,1,4,1,3,58,0
3,2,130000,2,4,3,0,2,1,3,58,1
3,1,100000,2,3,3,1,3,10,3,59,0
3,1,130000,2,4,3,1,2,1,3,59,1
3,1,130000,2,4,3,0,2,1,3,59,1
3,1,110000,2,4,3,1,4,10,3,61,0
3,1,110000,2,4,3,1,4,10,3,60,0
1,1,120000,3,4,1,0,4,10,3,60,0
1,2,160000,2,4,1,0,2,1,3,60,1
3,1,170000,3,3,3,0,4,1,3,60,0
1,1,90000,2,1,1,1,2,20,3,61,1
1,2,100000,2,3,1,0,4,5,3,62,0
1,1,150000,3,4,1,1,3,1,3,62,1
1,2,70000,5,1,1,1,2,20,3,72,0
4,2,100000,2,3,4,0,4,5,3,73,0
5,1,110000,3,4,5,0,4,10,3,72,0
1,2,70000,5,1,1,1,2,20,3,71,0
3,2,90000,5,0,3,1,2,20,3,72,0
5,1,100000,2,3,5,0,4,5,3,71,0
3,1,130000,4,4,3,0,4,10,3,71,0
5,1,170000,4,4,5,1,3,1,3,71,1
5,1,120000,4,4,5,1,4,20,3,70,1
3,2,80000,4,2,3,1,2,20,3,63,0
1,2,130000,3,4,1,1,4,1,3,62,0
5,2,100000,3,4,5,0,3,5,3,63,0
3,1,110000,2,5,3,0,2,20,3,63,0
5,2,170000,0,5,5,1,3,1,3,63,1
3,2,80000,4,1,3,1,2,20,3,64,0
3,2,80000,4,1,3,1,2,5,3,65,1
3,2,120000,4,5,3,1,3,20,3,64,0
1,2,130000,4,5,1,0,3,20,3,65,0
1,2,130000,4,5,1,0,3,20,3,65,0
1,1,90000,4,1,1,1,3,20,3,66,0
1,1,110000,4,5,1,1,2,20,3,66,0
1,2,80000,5,1,1,0,3,10,3,67,0
1,2,80000,5,1,1,1,3,20,3,67,0
1,1,120000,4,5,1,1,3,20,3,67,0
2,2,90000,4,1,2,1,4,20,3,68,0
1,2,130000,4,5,1,1,4,1,3,68,0
1,1,130000,5,5,1,0,4,20,3,68,0
2,1,90000,5,0,2,0,2,10,3,69,0
1,1,100000,3,4,1,0,4,10,3,69,0
2,1,110000,4,5,2,0,3,20,3,69,1
5,2,60000,0,0,5,0,3,5,2,41,0
5,1,70000,0,0,5,1,2,20,2,41,1
5,1,70000,0,0,5,1,2,20,2,41,1
5,2,60000,0,0,5,0,4,5,2,40,0
5,2,70000,0,0,5,0,3,20,2,40,0
5,2,70000,0,0,5,1,3,20,2,40,0
5,2,70000,0,0,5,0,3,20,2,40,0
5,1,70000,0,0,5,1,3,20,2,40,0
5,1,80000,0,0,5,0,2,20,2,40,1
5,2,70000,0,0,5,0,3,20,2,41,0
5,1,60000,0,0,5,1,4,20,2,42,0
5,2,80000,0,0,5,1,3,20,2,41,0
5,1,90000,0,0,5,1,2,20,2,41,1
5,2,90000,0,0,5,1,3,20,2,42,0
5,2,90000,0,0,5,0,3,20,2,43,1
3,2,110000,0,5,3,1,3,20,2,43,1
3,2,110000,0,5,3,1,3,20,2,43,1
1,2,130000,4,5,1,1,4,1,2,43,1
1,1,100000,0,5,1,1,3,20,2,45,1
1,1,100000,0,5,1,0,3,20,2,45,1
5,1,80000,0,0,5,1,4,20,2,46,0
2,2,120000,0,5,2,0,4,20,2,45,1
1,2,100000,0,5,1,1,3,20,2,45,1
2,2,100000,0,5,2,1,4,20,2,46,1
1,1,110000,0,5,1,0,4,20,2,46,1
1,1,130000,5,5,1,1,4,1,2,47,0
1,1,110000,0,5,1,0,4,20,2,45,1
1,2,30000,4,0,1,1,2,10,1,68,0
1,1,30000,4,0,1,1,2,10,1,69,0
1,2,30000,4,0,1,1,2,10,1,69,0
1,2,40000,4,0,1,1,2,10,1,79,0
4,1,50000,3,0,4,1,2,20,1,79,0
4,1,50000,3,0,4,1,2,20,1,79,0
4,1,50000,3,0,4,1,2,20,1,79,0
4,1,60000,3,0,4,1,2,20,1,77,0
4,1,60000,3,0,4,1,2,20,1,77,0
4,2,60000,3,0,4,1,2,20,1,77,0
4,1,60000,3,0,4,1,2,20,1,77,0
4,2,60000,3,0,4,1,2,20,1,77,0
5,2,60000,3,0,5,1,2,20,1,77,0
5,2,60000,3,0,5,0,2,2,1,76,0
5,2,60000,3,0,5,0,2,2,1,77,0
5,2,60000,3,0,5,0,2,2,1,76,0
1,2,40000,4,0,1,0,2,2,1,75,0
5,2,50000,3,0,5,1,2,20,1,75,0
5,1,50000,3,0,5,0,2,2,1,75,0
5,2,50000,3,0,5,0,2,2,1,75,0
5,2,50000,3,0,5,1,2,20,1,75,0
5,2,50000,3,0,5,0,2,2,1,75,0
5,1,50000,4,0,5,1,2,20,1,75,0
5,1,50000,4,0,5,1,2,20,1,75,0
5,1,50000,4,0,5,1,2,20,1,75,0
5,2,50000,4,0,5,0,2,2,1,74,0
5,2,60000,4,0,5,0,2,2,1,74,0
1,2,30000,4,0,1,0,2,2,1,72,0
2,1,30000,5,0,2,0,2,2,1,72,0
1,1,40000,4,0,1,1,2,20,1,69,0
1,2,40000,4,0,1,1,2,20,1,69,0
1,2,40000,4,0,1,0,2,2,1,70,0
2,2,20000,5,0,2,0,3,2,1,71,0
2,1,30000,5,0,2,1,3,20,1,71,1
2,2,30000,5,0,2,1,3,20,1,71,1
2,2,30000,5,0,2,0,3,2,1,71,0
1,1,40000,5,0,1,0,3,5,1,70,1
1,1,40000,5,0,1,1,4,20,1,70,1
1,2,40000,5,0,1,0,4,5,1,70,1
5,1,70000,5,0,5,1,3,20,1,70,1
1,2,40000,2,1,1,1,2,20,1,69,0
5,1,70000,2,1,5,1,1,20,1,69,0
5,1,70000,2,1,5,0,1,5,1,70,1
5,2,70000,2,1,5,0,1,5,1,69,1
5,1,70000,2,1,5,1,1,20,1,70,0
5,1,70000,2,1,5,1,1,20,1,69,0
3,1,70000,2,1,3,1,1,5,1,70,0
1,2,40000,2,1,1,1,2,20,1,68,0
1,2,40000,2,1,1,1,2,5,1,68,1
3,2,60000,2,1,3,1,1,20,1,68,0
3,1,60000,2,1,3,1,1,20,1,68,0
3,2,60000,2,1,3,1,2,20,1,69,1
3,1,60000,2,1,3,1,2,20,1,68,0
3,2,60000,2,1,3,1,2,20,1,69,0
3,2,60000,2,1,3,1,2,20,1,68,0
2,1,40000,2,1,2,1,2,5,1,68,1
2,2,40000,2,1,2,1,2,5,1,67,1
2,2,40000,2,1,2,1,2,20,1,67,0
3,2,60000,2,1,3,1,2,20,1,67,0
3,2,60000,2,1,3,1,2,20,1,68,0
3,1,60000,2,1,3,1,2,20,1,67,0
3,1,60000,2,1,3,0,2,5,1,68,1
3,1,60000,2,1,3,1,0,20,1,67,1
3,1,70000,5,1,3,1,2,20,1,67,1
2,2,40000,2,1,2,0,2,5,1,67,1
3,2,60000,2,1,3,0,2,5,1,67,1
3,1,70000,4,2,3,0,1,2,1,66,0
3,2,70000,4,2,3,1,1,20,1,66,0
3,2,70000,4,2,3,1,1,20,1,66,0
3,2,70000,4,2,3,1,1,20,1,67,0
3,1,70000,4,2,3,1,1,20,1,66,0
5,2,80000,3,1,5,1,1,10,1,67,0
1,2,60000,2,1,1,0,2,5,1,65,1
1,1,60000,2,1,1,0,2,5,1,65,1
3,1,60000,2,1,3,1,1,20,1,65,0
3,2,60000,2,1,3,1,2,20,1,65,0
3,1,60000,2,1,3,1,2,20,1,65,0
1,1,70000,2,1,1,1,2,20,1,64,0
1,1,70000,2,1,1,1,2,20,1,64,0
2,1,70000,2,1,2,1,2,20,1,64,0
1,1,60000,3,1,1,1,2,20,1,63,0
4,2,70000,5,0,4,1,0,5,1,47,1
4,2,70000,5,0,4,0,0,1,1,48,1
4,1,70000,5,5,4,1,2,5,1,47,0
5,2,80000,0,0,5,0,1,1,1,48,1
5,1,80000,0,0,5,0,1,1,1,48,1
5,1,90000,4,4,5,1,1,2,1,49,1
5,2,90000,4,4,5,1,1,2,1,48,0
5,2,100000,0,0,5,1,2,2,1,49,1
5,1,100000,1,0,5,1,2,2,1,49,1
4,1,110000,2,1,4,1,3,2,1,48,1
4,2,130000,1,0,4,0,2,1,1,48,1
4,2,170000,1,0,4,0,1,1,1,48,1
3,2,40000,0,0,3,1,1,10,1,37,0
5,1,40000,0,0,5,0,2,2,1,38,0
1,2,10000,2,1,1,0,2,2,2,70,0
3,2,30000,0,0,3,1,1,10,1,38,0
3,2,60000,0,0,3,0,2,2,1,39,1
3,1,60000,0,0,3,1,2,10,1,38,1
3,2,30000,2,0,3,0,2,10,2,70,1
1,1,20000,4,0,1,0,2,2,2,69,1
2,1,20000,2,1,2,1,2,10,2,68,1
5,1,40000,0,0,5,0,2,10,1,39,0
3,1,40000,0,0,3,1,1,10,1,39,0
3,2,40000,0,0,3,1,1,10,1,40,0
3,2,40000,0,0,3,1,2,10,1,39,0
3,1,60000,0,0,3,0,2,2,1,39,0
3,1,70000,0,0,3,0,2,1,1,39,0
3,1,60000,0,0,3,0,2,2,1,40,0
3,2,60000,0,0,3,1,2,10,1,40,0
2,2,10000,2,1,2,0,2,2,2,67,0
2,1,10000,2,1,2,1,2,10,2,67,0
2,2,20000,2,1,2,1,2,10,2,65,1
2,2,20000,2,1,2,1,2,10,2,65,1
3,1,40000,2,0,3,1,2,10,2,64,1
3,1,40000,2,0,3,1,2,10,2,64,1
2,1,40000,3,0,2,0,2,2,2,62,0
2,1,40000,3,0,2,0,2,2,2,62,0
2,2,40000,3,0,2,0,2,10,2,62,1
3,2,80000,2,0,3,0,2,2,2,61,1
3,2,80000,2,0,3,1,2,10,2,61,1
3,2,80000,2,0,3,1,2,10,2,61,1
3,1,80000,2,0,3,1,2,10,2,61,1
3,2,80000,2,0,3,0,2,2,2,62,1
3,2,40000,0,0,3,0,2,2,1,41,1
1,2,40000,0,0,1,1,2,10,1,41,0
1,1,40000,0,0,1,1,2,10,1,41,0
1,2,40000,0,0,1,0,2,2,1,41,1
3,2,60000,0,0,3,1,2,10,1,42,0
3,2,60000,0,0,3,1,2,10,1,42,0
3,1,60000,0,0,3,1,2,10,1,41,0
1,1,50000,0,0,1,0,2,2,1,42,1
1,2,50000,0,0,1,1,2,10,1,42,0
3,2,60000,0,0,3,1,2,10,1,43,1
3,1,60000,0,0,3,1,2,10,1,44,1
3,1,60000,0,0,3,0,2,2,1,40,0
3,1,60000,0,0,3,0,2,2,1,41,0
1,1,80000,2,0,1,1,2,10,2,60,1
3,2,60000,0,0,3,1,2,10,1,40,0
1,1,70000,2,0,1,0,2,2,2,60,1
1,1,70000,2,0,1,1,2,10,2,59,1
1,2,70000,2,0,1,1,2,10,2,59,1
5,1,100000,1,1,5,1,1,20,2,58,0
5,2,100000,1,1,5,1,2,5,2,58,1
5,2,100000,1,1,5,1,3,5,2,57,0
4,1,130000,0,1,4,0,3,2,1,50,0
2,2,70000,2,0,2,1,2,10,1,59,0
2,2,70000,2,0,2,1,2,10,1,59,0
5,1,60000,4,4,5,1,2,5,1,52,0
5,2,60000,4,4,5,0,2,1,1,53,0
5,1,60000,4,4,5,1,2,5,1,53,0
5,2,60000,4,4,5,1,2,5,1,53,0
5,2,60000,4,2,5,0,2,1,1,52,1
5,1,60000,4,2,5,1,2,5,1,52,1
5,1,70000,4,2,5,1,2,5,1,53,1
5,2,70000,4,2,5,0,2,1,1,53,1
5,2,70000,0,0,5,0,1,1,1,48,1
5,1,70000,0,0,5,0,1,5,1,54,0
4,2,60000,3,2,4,1,0,5,1,53,1
4,2,60000,3,2,4,1,0,5,1,53,1
4,1,60000,3,2,4,0,0,1,1,53,1
3,2,70000,1,0,3,1,1,1,1,54,1
3,2,70000,1,0,3,1,1,5,1,54,1
3,2,70000,1,0,3,1,1,5,1,54,1
1,2,40000,4,3,1,1,3,20,1,56,0
1,2,40000,4,3,1,1,3,10,1,55,0
1,1,40000,4,2,1,1,2,5,1,55,1
3,1,60000,1,0,3,1,1,5,1,55,1
5,1,40000,0,0,5,0,1,1,1,56,1
3,1,60000,1,0,3,1,1,5,1,56,1
3,2,60000,1,0,3,1,1,5,1,57,1
3,1,60000,1,0,3,1,1,1,1,56,1
3,2,50000,0,0,3,0,1,1,1,49,1
3,2,50000,0,0,3,0,1,5,1,49,0
3,2,50000,0,0,3,0,1,1,1,49,1
3,2,50000,0,0,3,0,1,5,1,50,1
3,2,50000,0,0,3,0,1,5,1,49,1
4,2,60000,0,0,4,1,1,5,1,49,1
4,1,60000,0,0,4,0,1,1,1,49,1
4,1,60000,0,0,4,0,1,1,1,49,1
1,1,40000,2,0,1,0,1,1,1,89,0
3,2,60000,1,0,3,1,1,1,1,57,1
3,2,60000,1,0,3,1,1,5,1,56,1
3,1,60000,1,0,3,1,1,5,1,57,1
3,2,60000,1,0,3,1,1,5,1,56,1
3,2,60000,1,0,3,1,1,5,1,56,1
3,1,60000,1,0,3,0,1,1,1,56,1
3,2,60000,1,0,3,1,1,5,1,57,1
5,1,60000,5,4,5,1,0,5,1,57,0
5,1,60000,4,3,5,1,0,5,1,57,0
4,2,70000,1,0,4,0,1,1,1,57,1
4,2,70000,5,5,4,1,3,20,1,58,0
4,1,70000,5,5,4,1,3,20,1,57,1
4,1,80000,1,0,4,1,0,1,1,57,1
3,2,80000,1,0,3,1,1,1,1,58,1
5,1,60000,3,2,5,1,0,5,1,58,1
5,2,60000,1,0,5,0,1,1,1,58,1
5,2,60000,1,0,5,1,1,5,1,58,1
5,2,60000,1,0,5,1,1,5,1,58,1
5,2,60000,1,0,5,1,1,5,1,58,1
4,2,70000,5,4,4,1,1,5,1,58,0
4,2,80000,5,0,4,0,0,1,1,58,1
4,1,80000,5,4,4,1,0,1,1,58,1
4,1,80000,4,4,4,1,0,1,2,47,1
4,1,80000,4,4,4,1,0,1,2,47,1
4,2,80000,4,4,4,1,1,1,2,47,1
4,2,90000,1,0,4,1,0,1,2,47,1
4,1,90000,1,0,4,0,0,1,2,47,1
5,2,90000,2,0,5,0,0,1,2,48,1
5,1,90000,2,0,5,0,0,1,2,48,1
4,1,100000,1,0,4,1,0,2,2,47,1
4,2,80000,4,4,4,0,1,1,2,46,0
5,1,60000,2,2,5,1,1,5,2,49,1
5,2,60000,2,2,5,0,1,1,2,48,1
5,2,60000,2,2,5,1,1,5,2,48,1
5,2,60000,2,2,5,0,1,1,2,49,1
5,2,70000,5,5,5,1,3,20,2,49,0
5,1,70000,5,5,5,1,3,20,2,49,0
4,2,110000,1,0,4,0,1,5,2,48,1
4,2,120000,1,0,4,1,0,2,2,47,1
5,2,70000,5,5,5,1,4,20,2,49,0
5,1,70000,5,5,5,1,4,20,2,49,0
5,1,70000,5,5,5,1,4,20,2,49,0
4,1,80000,5,5,4,1,2,1,2,49,0
5,2,80000,5,5,5,1,4,2,2,50,0
5,1,90000,0,0,5,1,0,5,2,50,1
2,2,60000,3,1,2,1,3,20,1,63,0
1,2,60000,2,0,1,1,2,10,1,59,0
1,2,60000,2,0,1,1,2,10,1,59,1
2,1,80000,2,0,2,1,2,10,1,60,0
2,2,80000,2,0,2,1,2,10,1,60,0
2,1,80000,2,0,2,1,2,10,1,61,0
2,2,80000,2,0,2,0,2,2,1,60,0
1,1,60000,2,0,1,1,2,10,1,60,1
3,1,90000,4,4,3,1,3,5,1,52,0
3,2,90000,4,4,3,1,3,5,1,52,1
5,1,110000,2,2,5,1,3,5,1,51,1
4,1,130000,1,1,4,0,4,2,1,51,0
5,1,80000,4,3,5,0,0,1,1,52,0
3,1,80000,4,3,3,1,2,5,1,52,0
3,2,80000,4,3,3,1,2,1,1,52,0
5,1,110000,3,2,5,0,4,2,1,52,0
5,2,110000,3,2,5,1,4,5,1,52,0
5,2,110000,4,2,5,0,4,2,1,52,0
3,2,70000,3,2,3,1,0,10,1,60,1
3,1,70000,3,2,3,1,1,10,1,60,0
3,1,80000,3,0,3,1,2,5,1,60,1
3,2,80000,3,0,3,1,2,5,1,60,1
2,2,80000,2,0,2,1,2,10,1,61,0
3,1,100000,0,2,3,1,2,10,1,54,0
3,2,120000,4,3,3,1,3,10,1,53,1
3,2,80000,5,4,3,1,2,10,1,54,0
3,2,80000,5,4,3,1,2,10,1,54,0
3,2,80000,5,4,3,1,3,10,1,55,0
3,2,90000,5,4,3,1,4,2,1,54,0
3,1,100000,1,2,3,1,3,10,1,54,1
5,1,110000,1,3,5,0,2,2,1,54,0
